"행정동명","자치구.x","평균자외선지수","평균노인체감온도","폭염시간합계","온열질환환자수","등록인구수","노인인구수","노인인구비율","독거노인수","독거노인비율","기초생활수급자수","기초생활수급자비율","저소득노인수","저소득노인비율","장애인구수","장애인구비율","인구밀도","단독연립다세대주택","무더위쉼터개수","노인대비쉼터수.x","인구당보건인력","인구당소방인력","도시화면적비율","하천변조경비율","녹지비율","재정자립도","RGDP","면적.km.","하천변조경.km.","녹지면적.km.","위도.x","경도.x","위도.y","경도.y","자치구.y","폭염취약성지수","노인대비쉼터수.y","scaled_취약성지수","scaled_역비례_쉼터개수","우선순위지수"
"남현동","관악구",6.731343284,28.55970149,97,12,17776,3154,0.177430243024302,663,0.0372974797479748,365,0.020533303330333,14,0.000787578757875788,562,0.0316156615661566,5436.08562691131,79068,3,0.000951173113506658,0.000441703372559332,0.000562914995726777,0.5316,0.000378440366972477,0.000759438420906311,17.7,6347562,3.27,0.0012375,0.00248336363636364,37.4624710871797,126.976640013455,37.4624710871797,126.976640013455,"관악구",0.213309717133013,0.000951173113506658,0.757754406869672,0.882468087452786,0.786917840718397
"내곡동","서초구",6.73880597,27.97014925,109,1,16987,3621,0.213163007005357,618,0.0363807617589922,807,0.0475069170542179,20,0.00117737093071172,818,0.0481544710661094,1339.66876971609,60991,9,0.00248550124275062,0.000598528411550114,0.000786496011871638,0.4301,0.000873724253108183,0.00503002876229356,53.2,38335706,12.68,0.0110788235294118,0.0637807647058824,37.4565209973106,127.070547946949,37.4565209973106,127.070547946949,"서초구",-0.0552310612242963,0.00248550124275062,0.312755745315475,0.692878498613163,0.401644828841516
"노량진1동","동작구",6.597014925,28.14179104,115,5,33629,6368,0.189360373487169,1455,0.0432662285527372,1230,0.0365755746528294,21,0.000624461030658063,1228,0.0365161021737191,21284.1772151899,67111,5,0.000785175879396985,0.000735688236345101,0.000620080084919442,0.8644,0.00277637130801688,0.00406126582278481,28.4,6712864,1.58,0.00438666666666667,0.0064168,37.513025377466,126.949154771242,37.513025377466,126.949154771242,"동작구",0.0618110002040013,0.000785175879396985,0.506706031002948,0.902979571771903,0.599371864760567
"노량진2동","동작구",6.597014925,28.14179104,115,5,9072,1835,0.202270723104056,821,0.0904982363315697,910,0.100308641975309,20,0.00220458553791887,518,0.0570987654320988,14175,67111,3,0.00163487738419619,0.000735688236345101,0.000620080084919442,0.8644,0.00685416666666667,0.01002625,28.4,6712864,0.64,0.00438666666666667,0.0064168,37.5109299046024,126.938002677653,37.5109299046024,126.938002677653,"동작구",0.0958932185611883,0.00163487738419619,0.563183641757342,0.797986020613671,0.618090558234211
"녹번동","은평구",6.708955224,28.10696517,62,20,36106,7877,0.218163186174043,2238,0.0619841577577134,1794,0.0496870326261563,49,0.00135711516091508,1628,0.0450894588157093,20170.9497206704,68309,6,0.000761711311412974,0.000430641076731241,0.000548478187279591,0.5347,0.00117122905027933,0.00739228351955307,16,5112192,1.79,0.0020965,0.0132321875,37.6054150876783,126.935049611034,37.6054150876783,126.935049611034,"은평구",0.330140767519442,0.000761711311412974,0.951355026365742,0.90587897621584,0.940720765761397
"논현1동","강남구",6.708955224,28.40547264,110,10,21501,3124,0.145295567648016,905,0.0420910655318357,898,0.0417654992791033,6,0.000279056788056369,555,0.0258127528952142,17200.8,100572,2,0.000640204865556978,0.000532978518319719,0.000687958087476517,0.6626,0.0421264363636364,0.0196436727272727,56.1,77924019,1.25,0.0526580454545455,0.0245545909090909,37.5119094309517,127.026496023561,37.5119094309517,127.026496023561,"강남구",-0.0354953591014073,0.000640204865556978,0.345459758029076,0.920892946612481,0.480020839468969
"논현2동","강남구",6.679104478,28.77363184,112,10,20622,3287,0.159392881388808,731,0.0354475802540976,502,0.0243429347299001,10,0.000484919018523907,471,0.022839685772476,14028.5714285714,100572,1,0.000304228780042592,0.000532978518319719,0.000687958087476517,0.6626,0.0358217996289425,0.0167038033395176,56.1,77924019,1.47,0.0526580454545455,0.0245545909090909,37.5152057135073,127.036218317679,37.5152057135073,127.036218317679,"강남구",-0.0375554021620373,0.000304228780042592,0.342046062685181,0.962407904657346,0.487113399773124
"능동","광진구",6.619402985,28.14179104,115,4,11405,1770,0.155195089872863,408,0.0357737834283209,409,0.035861464270057,29,0.00254274441034634,374,0.0327926348092942,10368.1818181818,53438,2,0.00112994350282486,0.000580885316641772,0.00065794153211466,0.6916,0.00104787878787879,0.00886618181818182,23.2,6554954,1.1,0.00115266666666667,0.0097528,37.5506571182539,127.081645243081,37.5506571182539,127.081645243081,"광진구",0.0821980860733157,0.00112994350282486,0.540489451086598,0.860378285433554,0.615293248198544
"다산동","중구",6.619402985,28.2960199,41,5,13551,3048,0.224928049590436,765,0.0564533982731902,532,0.0392590952697218,38,0.00280422109069441,617,0.045531695077854,26570.5882352941,25849,7,0.00229658792650919,0.00183498426563265,0.00229995765420925,0.9989,0,0.0119718954248366,53.6,61342710,0.51,0,0.00610566666666667,37.5547025254949,127.008262900323,37.5547025254949,127.008262900323,"중구",-0.192022890321941,0.00229658792650919,0.0860781389111006,0.716221613602647,0.233432843330441
"답십리1동","동대문구",6.619402985,28.65671642,152,9,28234,4525,0.160267762272437,1037,0.036728766735142,855,0.0302826379542396,25,0.000885457250123964,1060,0.0375433874052561,34856.7901234568,55655,4,0.000883977900552486,0.000395076104133744,0.000805004693385297,0.9752,0.0173543209876543,0.00820714285714286,21.6,7711273,0.81,0.014057,0.00664778571428571,37.5709437492027,127.051699340542,37.5709437492027,127.051699340542,"동대문구",0.136942773908318,0.000883977900552486,0.631206819833345,0.890771078549123,0.691904131091882
"답십리2동","동대문구",6.634328358,28.04975124,69,9,27556,6172,0.223980258382929,1464,0.0531281753520104,1348,0.0489185658295834,44,0.0015967484395413,1401,0.0508419219044854,32418.8235294118,55655,6,0.000972132209980557,0.000395076104133744,0.000805004693385297,0.9752,0.0165376470588235,0.0078209243697479,21.6,7711273,0.85,0.014057,0.00664778571428571,37.5708918759967,127.061113665152,37.5708918759967,127.061113665152,"동대문구",0.1385049182143,0.000972132209980557,0.63379544763717,0.879878272140663,0.691340218508817
"당산1동","영등포구",6.604477612,28.21890547,107,16,21576,3723,0.172552836484983,953,0.0441694475342974,609,0.0282258064516129,38,0.00176121616611049,795,0.0368464961067853,28768,68995,6,0.0016116035455278,0.000537698808810807,0.000761296333266786,0.6374,0.00487148148148148,0.0365971111111111,35.2,44265877,0.75,0.00365361111111111,0.0274478333333333,37.5239307170492,126.896851231231,37.5239307170492,126.896851231231,"영등포구",0.144939410347125,0.0016116035455278,0.644458038266435,0.800861857548261,0.681031992430779
"당산2동","영등포구",6.597014925,28.21890547,107,16,36898,5170,0.140115995446908,776,0.021030950187002,280,0.00758848718087701,24,0.000650441758360887,920,0.0249336007371673,23805.1612903226,68995,4,0.000773694390715667,0.000537698808810807,0.000761296333266786,0.6374,0.00235716845878136,0.0177082795698925,35.2,44265877,1.55,0.00365361111111111,0.0274478333333333,37.5329827440936,126.903911787849,37.5329827440936,126.903911787849,"영등포구",0.120008743625848,0.000773694390715667,0.603145454790339,0.904398284416786,0.673591350761609
"대림1동","영등포구",6.73880597,28.40547264,62,16,16036,3542,0.220878024444999,908,0.0566225991519082,622,0.038787727612871,47,0.0029309054627089,857,0.0534422549264156,32726.5306122449,68995,3,0.000846979107848673,0.000537698808810807,0.000761296333266786,0.6374,0.00745634920634921,0.0560159863945578,35.2,44265877,0.49,0.00365361111111111,0.0274478333333333,37.4937685900381,126.905261614652,37.4937685900381,126.905261614652,"영등포구",0.176121432730596,0.000846979107848673,0.696129737105167,0.895342842412786,0.742714347480498
"대림2동","영등포구",6.76119403,28.40547264,62,16,17449,3420,0.195999770760502,888,0.0508911685483409,528,0.0302596137314459,39,0.00223508510516362,778,0.0445870823542896,31725.4545454545,68995,8,0.00233918128654971,0.000537698808810807,0.000761296333266786,0.6374,0.00664292929292929,0.0499051515151515,35.2,44265877,0.55,0.00365361111111111,0.0274478333333333,37.4896346200622,126.90064343372,37.4896346200622,126.90064343372,"영등포구",0.162287922033996,0.00233918128654971,0.673206240039884,0.710958555809814,0.682034358642789
"대림3동","영등포구",6.514925373,28.21890547,107,16,24757,5316,0.214727147877368,1213,0.0489962434866906,945,0.0381710223371168,63,0.00254473482247445,1204,0.0486327099406229,26060,68995,6,0.00112866817155756,0.000537698808810807,0.000761296333266786,0.6374,0.00384590643274854,0.0288924561403509,35.2,44265877,0.95,0.00365361111111111,0.0274478333333333,37.4998681365491,126.897272217939,37.4998681365491,126.897272217939,"영등포구",0.15322885681831,0.00112866817155756,0.658194471918215,0.860535872018844,0.705510612449891
"대방동","동작구",6.652985075,28.56218905,112,5,35781,6046,0.168972359632207,1409,0.0393784410720774,1486,0.0415304211732484,24,0.000670747044520835,1512,0.0422570638048126,23084.5161290323,67111,8,0.00132318888521336,0.000735688236345101,0.000620080084919442,0.8644,0.00283010752688172,0.00413987096774194,28.4,6712864,1.55,0.00438666666666667,0.0064168,37.5071139137877,126.928026002667,37.5071139137877,126.928026002667,"동작구",0.0669773526104988,0.00132318888521336,0.515267188530203,0.836499877748853,0.590385236833115
"대조동","은평구",6.723880597,28.21641791,98,20,27736,5544,0.199884626478223,1608,0.057975194692818,1700,0.0612921834438996,33,0.00118978944332276,1230,0.0443466974329391,32630.5882352941,68309,5,0.000901875901875902,0.000430641076731241,0.000548478187279591,0.5347,0.00246647058823529,0.0155672794117647,16,5112192,0.85,0.0020965,0.0132321875,37.6122797962299,126.923095128802,37.6122797962299,126.923095128802,"은평구",0.342707218547929,0.000901875901875902,0.972178880092428,0.888559508124726,0.952625066818296
"대치1동","강남구",6.701492537,28.56218905,112,10,24002,2880,0.119990000833264,240,0.00999916673610532,16,0.000666611115740355,1,4.16631947337722e-05,274,0.0114157153570536,30382.2784810127,100572,2,0.000694444444444444,0.000532978518319719,0.000687958087476517,0.6626,0.0666557537399309,0.0310817606444189,56.1,77924019,0.79,0.0526580454545455,0.0245545909090909,37.4933911676998,127.058965422852,37.4933911676998,127.058965422852,"강남구",-0.0600040395583013,0.000694444444444444,0.304846447579571,0.914190821256039,0.447337425712187
"대치2동","강남구",6.701492537,28.56218905,112,10,38566,5789,0.150106311258622,638,0.0165430690245294,146,0.00378571798993932,7,0.000181507026914899,618,0.0160244775190582,19283,100572,3,0.000518224218345137,0.000532978518319719,0.000687958087476517,0.6626,0.0263290227272727,0.0122772954545455,56.1,77924019,2,0.0526580454545455,0.0245545909090909,37.5005751316417,127.066415642137,37.5005751316417,127.066415642137,"강남구",-0.0439723951641253,0.000518224218345137,0.331412469848371,0.935965511802744,0.472783028111481
"대치4동","강남구",6.634328358,28.04975124,69,10,18896,2192,0.116003386960203,589,0.0311706181202371,605,0.0320173581710415,5,0.000264606265876376,366,0.0193691786621507,25884.9315068493,100572,1,0.000456204379562044,0.000532978518319719,0.000687958087476517,0.6626,0.0721343088418431,0.0336364259028643,56.1,77924019,0.73,0.0526580454545455,0.0245545909090909,37.501660552257,127.054899029968,37.501660552257,127.054899029968,"강남구",-0.0732298241884193,0.000456204379562044,0.282930012785538,0.943629006664551,0.437429914575133
"대학동","관악구",6.723880597,28.55970149,97,12,27374,3419,0.124899539709213,968,0.0353620223569811,1466,0.0535544677431139,19,0.000694089281800248,774,0.0282750054796522,3298.07228915663,79068,0,0,0.000441703372559332,0.000562914995726777,0.5316,0.000149096385542169,0.000299200438116101,17.7,6347562,8.3,0.0012375,0.00248336363636364,37.4534746304054,126.948482262281,37.4534746304054,126.948482262281,"관악구",0.207252339760333,0,0.747716732741147,1,0.80671143437647
"대흥동","마포구",6.47761194,28.21890547,107,6,16254,2038,0.125384520733358,685,0.0421434723760305,466,0.0286698658791682,11,0.000676756490709979,452,0.0278085394364464,18470.4545454545,60697,6,0.00294406280667321,0.000515579835343546,0.000861128022861029,0.6009,0.00159673295454545,0.0378865056818182,28,21399314,0.88,0.001405125,0.033340125,37.5521219686196,126.941400459964,37.5521219686196,126.941400459964,"마포구",0.0307586845873315,0.00294406280667321,0.455249269120808,0.636216239279771,0.497567146665269
"도곡1동","강남구",6.589552239,28.30845771,36,10,20692,3314,0.160158515368258,510,0.024647206649913,155,0.0074908177073265,8,0.0003866228494104,366,0.0176879953605258,20286.2745098039,100572,1,0.000301750150875075,0.000532978518319719,0.000687958087476517,0.6626,0.0516255347593583,0.024073128342246,56.1,77924019,1.02,0.0526580454545455,0.0245545909090909,37.4890453421839,127.040975705065,37.4890453421839,127.040975705065,"강남구",-0.081529819598831,0.000301750150875075,0.269176098496868,0.962714177009262,0.431355193682732
"도곡2동","강남구",6.589552239,28.30845771,36,10,32478,5422,0.16694377732619,713,0.021953322248907,83,0.00255557608227108,4,0.000123160293121498,523,0.0161032083256358,31841.1764705882,100572,1,0.000184433788270011,0.000532978518319719,0.000687958087476517,0.6626,0.0516255347593583,0.024073128342246,56.1,77924019,1.02,0.0526580454545455,0.0245545909090909,37.4882109777229,127.049653453396,37.4882109777229,127.049653453396,"강남구",-0.0801396825902569,0.000184433788270011,0.271479693176144,0.977210398858114,0.436509950112985
"도림동","영등포구",6.619402985,28.65671642,152,16,19622,3732,0.190194679441443,1019,0.0519315054530629,873,0.0444908775863826,38,0.00193660177351952,887,0.0452043624503109,22047.191011236,68995,4,0.00107181136120043,0.000537698808810807,0.000761296333266786,0.6374,0.00410518102372035,0.0308402621722846,35.2,44265877,0.89,0.00365361111111111,0.0274478333333333,37.5092773068638,126.901235681269,37.5092773068638,126.901235681269,"영등포구",0.171330087911695,0.00107181136120043,0.688190004285079,0.867561396150799,0.730134766852995
"도봉1동","도봉구",6.619402985,28.30845771,36,16,19829,6394,0.322457007413384,1911,0.0963739976801654,1771,0.0893136315497504,151,0.00761510918351909,1469,0.0740834131827122,2273.96788990826,84332,9,0.00140756959649672,0.000705820452110082,0.000750736299062542,0.4761,0.000379259501965924,0.000930324377457405,17.3,3490683,8.72,0.00330714285714286,0.00811242857142857,37.6850838024372,127.02679462566,37.6850838024372,127.02679462566,"도봉구",0.330116204612051,0.00140756959649672,0.951314323195893,0.826073356815492,0.922027587201031
"도봉2동","도봉구",6.604477612,28.12437811,97,16,26252,7399,0.281845192747219,1681,0.0640332165168368,1163,0.0443013865610239,93,0.00354258723144903,1482,0.0564528416882523,31628.9156626506,84332,4,0.00054061359643195,0.000705820452110082,0.000750736299062542,0.4761,0.00398450946643718,0.00977401032702237,17.3,3490683,0.83,0.00330714285714286,0.00811242857142857,37.6811874464427,127.047792004623,37.6811874464427,127.047792004623,"도봉구",0.298643022994522,0.00054061359643195,0.899160144674755,0.933198963432191,0.907119887619393
"도화동","마포구",6.47761194,28.21890547,107,6,20905,4047,0.193590050227218,929,0.0444391293948816,502,0.0240133939248983,17,0.000813202583114088,707,0.0338196603683329,33717.7419354839,60697,3,0.000741289844329133,0.000515579835343546,0.000861128022861029,0.6009,0.00226633064516129,0.0537743951612903,28,21399314,0.62,0.001405125,0.033340125,37.5370399026918,126.946806936149,37.5370399026918,126.946806936149,"마포구",0.0528089192655243,0.000741289844329133,0.49178869147139,0.908402359235505,0.589210923607474
"독산1동","금천구",6.731343284,28.6641791,115,3,49085,6929,0.141163288173576,1521,0.0309870632576143,1798,0.0366303351329327,80,0.0016298258123663,2094,0.042660690638688,23485.6459330144,37029,11,0.00158753066820609,0.000779474138006114,0.000814310970989627,0.777,0.00965593301435407,0.00559277511961723,22,17801015,2.09,0.0201809,0.0116889,37.46419886988,126.89272005522,37.46419886988,126.89272005522,"금천구",0.0476900511776959,0.00158753066820609,0.483306220162227,0.803836427867752,0.558259998009466
"독산2동","금천구",6.731343284,28.6641791,115,3,18768,4104,0.218670076726343,1193,0.0635656436487639,1424,0.0758738277919864,56,0.00298380221653879,982,0.0523231031543052,31280,37029,5,0.00121832358674464,0.000779474138006114,0.000814310970989627,0.777,0.0336348333333333,0.0194815,22,17801015,0.6,0.0201809,0.0116889,37.4638254562944,126.902553913223,37.4638254562944,126.902553913223,"금천구",0.084493696897063,0.00121832358674464,0.544293505540696,0.849457581150945,0.615654019402973
"독산3동","금천구",6.731343284,28.6641791,115,3,26392,5499,0.208358593513186,1436,0.0544104274022431,1241,0.0470218247953925,80,0.00303122158229767,1278,0.0484237647772052,28686.9565217391,37029,10,0.00181851245681033,0.000779474138006114,0.000814310970989627,0.777,0.0219357608695652,0.0127053260869565,22,17801015,0.92,0.0201809,0.0116889,37.4759330237917,126.904593801779,37.4759330237917,126.904593801779,"금천구",0.0766019731192221,0.00181851245681033,0.531216137775633,0.775295112945437,0.588292322304446
"독산4동","금천구",6.671641791,28.58457711,112,3,15889,3400,0.213984517590786,875,0.055069544968217,939,0.0590974888287494,44,0.00276921140411606,816,0.0513562842217887,26930.5084745763,37029,4,0.00117647058823529,0.000779474138006114,0.000814310970989627,0.777,0.0342049152542373,0.0198116949152542,22,17801015,0.59,0.0201809,0.0116889,37.4692187740091,126.90405170858,37.4692187740091,126.90405170858,"금천구",0.0670736809358817,0.00117647058823529,0.51542681410412,0.854629156010231,0.594746941721707
